id_partida,jugador,mapa,modo,personaje,rol,kills,asistencias,muertes,headshots,compañeros,rango,subrango,composición,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
cdef18e7-590b-44d4-8a9b-f9b472b8ac62,angelutrix,Breeze,Premier,Viper,Controlador,13,2,16,4,"['Axyela2508', 'papa pito', 'Aaronnn17', 'Chiste sad002']",Unrated,,"['Miks', 'Skye', 'Chamber', 'Viper', 'Neon']",175.143,1,1,0,8,13
bef27d95-b659-4002-902f-71dd6c0a9671,angelutrix,Breeze,Premier,Viper,Controlador,15,4,16,10,"['Axyela2508', 'Aaronnn17', 'papa pito', 'Chiste sad002']",Unrated,,"['Sage', 'Sova', 'Chamber', 'Neon', 'Viper']",235.389,2,0,0,5,13
c07f2ea1-1aba-4ce6-88c5-8978ab4d2708,angelutrix,Abyss,Unrated,Chamber,Centinela,15,2,17,5,"['christovell', 'papa pito', 'mamipito', 'rondax']",Unrated,,"['Chamber', 'Sage', 'Skye', 'Omen', 'Reyna']",230.300,3,2,0,7,13
7b0bce8c-f751-4edc-9928-6ac661fdcab4,angelutrix,Fracture,Unrated,Cypher,Centinela,7,3,10,7,"['rondax', 'NOSTA2', 'papa pito', 'mamipito']",Unrated,,"['Reyna', 'Chamber', 'Cypher', 'Astra', 'Skye']",152.625,1,1,0,3,8
25aca070-bfc7-4d92-bf2f-a7e962194e63,angelutrix,Breeze,Unrated,Brimstone,Controlador,17,2,14,11,"['gurudo311', 'mamipito', 'papa pito', 'rondax']",Unrated,,"['Jett', 'Brimstone', 'Viper', 'Skye', 'Chamber']",243.842,1,2,0,6,13
a344906a-65f2-45c3-beec-d323fe4e50aa,angelutrix,Skirmish D,Custom Game,Sage,Centinela,10,3,12,0,['Player with aura'],Unrated,,"['Jett', 'Sage']",149.842,4,6,0,9,10
99ed9f64-1da3-4e41-a255-940a28f0ced2,angelutrix,Skirmish B,Custom Game,Sage,Centinela,11,1,13,0,['モハメッド'],Unrated,,"['Vyse', 'Sage']",160.947,6,4,0,9,10
da2b3649-0b1c-4600-94a9-61d01a709805,angelutrix,Skirmish D,Custom Game,Chamber,Centinela,5,0,10,0,[],Unrated,,['Chamber'],92.733,5,10,0,5,10
a344906a-65f2-45c3-beec-d323fe4e50aa,angelutrix,Skirmish D,Custom Game,Sage,Centinela,10,3,12,0,['Player with aura'],Unrated,,"['Jett', 'Sage']",149.842,4,6,0,9,10
99ed9f64-1da3-4e41-a255-940a28f0ced2,angelutrix,Skirmish B,Custom Game,Sage,Centinela,11,1,13,0,['モハメッド'],Unrated,,"['Vyse', 'Sage']",160.947,6,4,0,9,10
da2b3649-0b1c-4600-94a9-61d01a709805,angelutrix,Skirmish D,Custom Game,Chamber,Centinela,5,0,10,0,[],Unrated,,['Chamber'],92.733,5,10,0,5,10
a344906a-65f2-45c3-beec-d323fe4e50aa,angelutrix,Skirmish D,Custom Game,Sage,Centinela,10,3,12,0,['Player with aura'],Unrated,,"['Jett', 'Sage']",149.842,4,6,0,9,10
99ed9f64-1da3-4e41-a255-940a28f0ced2,angelutrix,Skirmish B,Custom Game,Sage,Centinela,11,1,13,0,['モハメッド'],Unrated,,"['Vyse', 'Sage']",160.947,6,4,0,9,10
da2b3649-0b1c-4600-94a9-61d01a709805,angelutrix,Skirmish D,Custom Game,Chamber,Centinela,5,0,10,0,[],Unrated,,['Chamber'],92.733,5,10,0,5,10
