rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,mapa_Summit,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,00fa081a-0796-466b-a9f8-0fb5bc983aee,19.0,0.0,15.0,16.0,1.0,235.174,4.0,1.0,1.0,13.0,10.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9d7f62b9-9334-410c-a60c-0df1b047d1bc,14.0,7.0,17.0,8.0,2.0,191.364,2.0,4.0,0.0,9.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,793f769a-fc9b-4902-8ccc-a2715ce687ab,25.0,5.0,21.0,16.0,2.0,248.75,4.0,1.0,0.0,14.0,14.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,17806c20-9a29-42b0-a891-d3c7e4a865ab,16.0,2.0,16.0,17.0,2.0,192.261,1.0,4.0,1.0,13.0,10.0,1.0,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,cb3d7345-b2c4-48c0-8410-92502c39db42,20.0,2.0,21.0,14.0,2.0,220.423,1.0,7.0,0.0,12.0,14.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,066d4d36-5f5f-4331-b0be-5b5cd44ec00d,15.0,9.0,13.0,10.0,2.0,240.4,3.0,3.0,1.0,13.0,7.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,50491aeb-07d4-4a9a-9d3d-57a619dfb287,14.0,3.0,18.0,9.0,2.0,207.304,2.0,3.0,0.0,10.0,13.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,aee13bbe-fba8-4ff4-8502-2659320d5f97,10.0,7.0,13.0,5.0,2.0,154.211,2.0,2.0,1.0,13.0,6.0,0.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,767dc04e-77ae-4fa9-b5b8-28e30ea0fcc4,21.0,2.0,14.0,15.0,2.0,278.667,5.0,1.0,1.0,13.0,8.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,d03bea05-5418-4ef6-a096-ee9c546f3027,11.0,5.0,17.0,5.0,2.0,238.059,3.0,3.0,0.0,4.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8a1fed11-e742-4426-8113-94beba6a879d,26.0,6.0,22.0,16.0,2.0,297.231,6.0,7.0,0.0,12.0,14.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32811dbd-0271-4eaa-ade5-247755acb915,19.0,7.0,22.0,10.0,2.0,228.308,3.0,5.0,0.0,12.0,14.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2fe6c70d-0b19-4368-b124-c2cdcc10dbab,23.0,6.0,18.0,17.0,2.0,303.583,4.0,2.0,1.0,13.0,11.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9af478eb-8663-455f-8a3c-8017f24e94b5,14.0,4.0,15.0,7.0,2.0,202.95,2.0,3.0,2.0,13.0,7.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6aae10d1-d8d3-4276-b5af-aa3d779a5355,26.0,9.0,21.0,15.0,2.0,246.133,4.0,4.0,1.0,15.0,15.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fd55c82e-4585-4845-9886-6de95a8e3a6a,14.0,2.0,15.0,9.0,2.0,263.118,2.0,1.0,0.0,4.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,c890d2b8-0cb0-49f5-802d-35c2dfcb1830,13.0,2.0,18.0,9.0,2.0,233.579,2.0,2.0,0.0,6.0,13.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3d5a3519-235d-4c0c-99dc-40f8ec20105b,22.0,2.0,18.0,11.0,2.0,283.87,4.0,3.0,0.0,10.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,725acbd5-0fb7-44be-a124-6b406788b772,14.0,5.0,19.0,8.0,2.0,231.7,1.0,2.0,0.0,7.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5f3154c4-4862-4b92-a687-a833063aeb43,18.0,5.0,18.0,11.0,2.0,239.714,1.0,4.0,0.0,8.0,13.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,54f6013c-d302-4efb-abbf-825393a73f7c,19.0,3.0,18.0,11.0,2.0,252.409,2.0,5.0,0.0,9.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7ac1949f-1ec7-4fca-98ee-19b2f9f5add2,11.0,5.0,9.0,4.0,1.0,226.0,3.0,4.0,2.0,13.0,2.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16d79d42-022e-45c4-bd0c-f494babd8a77,12.0,7.0,17.0,4.0,1.0,207.524,2.0,5.0,0.0,8.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,fea61afc-abd9-4ae9-bb97-c2a96b61c59f,23.0,5.0,16.0,18.0,2.0,369.474,4.0,3.0,0.0,6.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,f3e326aa-844d-4d48-89f3-1412a8d229db,24.0,4.0,17.0,13.0,2.0,334.909,2.0,2.0,0.0,9.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,503a70f6-527c-4c01-bc90-2ef3b7f39931,7.0,3.0,15.0,2.0,2.0,139.625,0.0,1.0,0.0,3.0,13.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5dafdce6-c4f6-46ce-9465-18e9ceaee7a7,15.0,3.0,15.0,8.0,1.0,201.727,1.0,4.0,1.0,13.0,9.0,1.0,1.0,3.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0f5f6461-8805-4a79-939e-c4b306ef8f52,10.0,4.0,16.0,7.0,1.0,171.0,2.0,2.0,0.0,6.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2b0c6139-a00b-4473-a699-eba177745de5,18.0,4.0,18.0,5.0,2.0,243.864,1.0,3.0,0.0,9.0,13.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5e077ceb-ec99-4b4c-bbcc-10fe2023c191,19.0,3.0,14.0,6.0,2.0,261.6,2.0,1.0,1.0,13.0,7.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,78f20882-b69a-46c2-93d7-644ef6a66871,20.0,4.0,12.0,7.0,1.0,266.158,2.0,3.0,2.0,13.0,6.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,89d6795c-c17e-40cc-845b-d8faca4f5121,8.0,7.0,14.0,6.0,2.0,157.053,1.0,1.0,0.0,6.0,13.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,87dba074-8141-4f21-8d13-8fa9c9f3eedc,22.0,6.0,15.0,13.0,2.0,287.773,3.0,6.0,1.0,13.0,9.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,c1972303-3dc7-46a2-a26d-39d449eb5900,23.0,6.0,16.0,9.0,2.0,266.957,3.0,1.0,1.0,13.0,10.0,1.0,3.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74dec13a-7a51-4a64-bad3-71980f9d42d0,18.0,4.0,18.0,9.0,2.0,259.429,2.0,2.0,0.0,8.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61326806-d76c-47ee-8c53-f6015457899c,31.0,7.0,11.0,16.0,2.0,390.045,2.0,1.0,1.0,13.0,9.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1522d752-d0c5-4579-9485-a8619a9c8482,14.0,5.0,19.0,5.0,2.0,154.917,3.0,6.0,0.0,11.0,13.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,801a19ab-0f6a-4988-a9ca-8520b177c090,21.0,6.0,19.0,14.0,3.0,284.609,5.0,4.0,1.0,13.0,10.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0eb1dad8-b5d1-4792-bbf9-d4350e4f1287,12.0,4.0,12.0,4.0,2.0,213.353,2.0,4.0,2.0,13.0,4.0,1.0,1.0,3.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1a004b85-14aa-406d-9b4e-b00387991d46,18.0,1.0,19.0,9.0,3.0,213.455,2.0,2.0,0.0,9.0,13.0,1.0,2.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,a53cc781-bd8e-4a6d-8d5b-18543b57f17f,15.0,3.0,15.0,9.0,3.0,236.9,4.0,2.0,1.0,13.0,7.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0c3e623d-2cf2-447f-b79a-8473138f4cef,21.0,3.0,13.0,15.0,3.0,268.2,2.0,2.0,2.0,13.0,7.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,a709c081-0c08-45c4-aba8-991378dc8265,10.0,4.0,16.0,4.0,3.0,182.882,2.0,1.0,0.0,4.0,13.0,1.0,4.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fe3a898e-3f5d-4ea1-a331-76fdec20518d,20.0,2.0,18.0,13.0,3.0,243.609,1.0,4.0,0.0,10.0,13.0,1.0,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9c1489ca-cf05-43f6-b39f-c7e5fd07d9c4,13.0,5.0,18.0,7.0,3.0,180.5,3.0,1.0,1.0,13.0,11.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f17f6553-32e5-47ca-a1d6-1915c2ae7aa3,21.0,2.0,14.0,11.0,3.0,280.905,1.0,2.0,2.0,13.0,8.0,1.0,0.0,4.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,f650016b-8f6b-444b-8119-b8f006397819,20.0,6.0,17.0,11.0,3.0,275.0,3.0,2.0,1.0,13.0,8.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25836339-ebed-40d1-8e99-206bebc9c0cb,12.0,2.0,17.0,1.0,1.0,166.9,0.0,6.0,0.0,7.0,13.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,e351fcca-6901-4254-9268-29778a978b7c,14.0,2.0,20.0,12.0,1.0,154.75,1.0,3.0,1.0,13.0,11.0,1.0,4.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,441151d2-df0b-4831-98a8-50d72119b095,18.0,5.0,18.0,13.0,1.0,259.35,4.0,3.0,2.0,13.0,7.0,1.0,4.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,e544faab-c55e-4b38-8b5b-3a559e2b5327,20.0,2.0,20.0,9.0,1.0,299.381,2.0,4.0,0.0,8.0,13.0,1.0,4.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1c81bd27-c45a-4eb5-90b7-050e01c29f00,15.0,5.0,18.0,13.0,1.0,237.474,3.0,4.0,0.0,6.0,13.0,1.0,4.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9f1c9435-c0ac-4858-866c-5292b601ec32,20.0,2.0,15.0,14.0,1.0,247.773,4.0,2.0,2.0,13.0,9.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,07c8ba64-2472-47e0-9ee0-faab75d2e9fb,12.0,3.0,20.0,9.0,1.0,159.391,2.0,1.0,1.0,13.0,10.0,1.0,0.0,4.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61826a2d-3852-492a-9f26-9c490688661f,17.0,5.0,20.0,7.0,1.0,185.192,2.0,4.0,0.0,12.0,14.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,550b39ef-f5fe-4eea-b2cf-c29b7a01cb08,14.0,4.0,17.0,9.0,1.0,181.826,5.0,3.0,1.0,13.0,10.0,1.0,3.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,41eeff46-8770-4323-9e72-fbfe14c0eb68,10.0,3.0,17.0,5.0,1.0,132.409,4.0,4.0,0.0,9.0,13.0,1.0,3.0,1.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,e59b9766-e72c-4109-9a27-63963e7acaa7,13.0,7.0,14.0,8.0,3.0,222.875,1.0,1.0,0.0,3.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0974ff2b-f701-47f3-8b1d-1a625b13c8a0,6.0,0.0,18.0,6.0,3.0,102.941,0.0,3.0,0.0,4.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33613c84-d358-42ae-bab0-41a187da5374,27.0,3.0,22.0,24.0,3.0,279.286,7.0,2.0,1.0,15.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,a606ac59-f2aa-4c40-8e9a-86b9a64259b3,11.0,6.0,16.0,8.0,3.0,166.7,1.0,1.0,0.0,7.0,13.0,0.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0f63f8f1-ee90-4c02-9716-dc321910ea9c,18.0,3.0,20.0,14.0,3.0,240.227,2.0,4.0,0.0,9.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,d22e30cf-fa44-4ded-b32e-610248ee0a8a,17.0,7.0,17.0,15.0,3.0,204.435,2.0,3.0,1.0,13.0,10.0,1.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,d1d2d7c9-4203-45ac-a6c2-9cf31a9f4fe3,21.0,6.0,18.0,16.0,3.0,283.591,4.0,6.0,1.0,13.0,9.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,afc44653-ab80-4a3d-ae6a-319dbc6ac470,7.0,2.0,9.0,4.0,3.0,106.333,0.0,0.0,0.0,5.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39f5b8fa-2796-491c-9bbf-f226c85e207b,4.0,1.0,7.0,4.0,3.0,93.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6f5e399f-11a6-4595-afc2-27e1e94030c2,7.0,4.0,14.0,6.0,3.0,173.25,3.0,4.0,0.0,3.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,138f4118-a314-4096-a3b4-373b76c74fb6,12.0,10.0,23.0,11.0,3.0,158.077,5.0,5.0,1.0,14.0,12.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1cc6c1b3-e676-41c1-ae95-13fe9e011f4d,24.0,2.0,15.0,12.0,3.0,355.789,3.0,2.0,0.0,6.0,13.0,1.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4b3edb88-a8ed-4e7d-a2bc-f4bf6744f750,12.0,9.0,18.0,12.0,3.0,219.263,0.0,2.0,0.0,6.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7dae8cdf-2c75-4daa-b27a-ff40640d9542,14.0,3.0,8.0,6.0,3.0,231.706,2.0,0.0,1.0,13.0,4.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,da162e80-a02b-401c-baf5-099899a0b566,24.0,10.0,12.0,21.0,3.0,351.0,1.0,0.0,1.0,13.0,7.0,0.0,2.0,2.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,e02544c5-3fac-454b-9746-0f9433a88482,11.0,5.0,15.0,9.0,3.0,187.875,1.0,1.0,0.0,3.0,13.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,35af2a73-ea00-4751-8dc7-3cb52e07f606,13.0,10.0,16.0,11.0,3.0,180.429,1.0,1.0,1.0,13.0,8.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7b00a0e0-8e83-4a3c-8558-33f11cf4d4d3,39.0,6.0,22.0,32.0,3.0,437.192,14.0,2.0,0.0,12.0,14.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,f03ad71c-7897-4530-8c12-2d848e9b9169,25.0,2.0,18.0,20.0,3.0,293.5,5.0,6.0,1.0,13.0,11.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36e1aa53-def0-4741-9abc-3e114487002b,2.0,3.0,8.0,2.0,3.0,64.6,0.0,1.0,0.0,2.0,6.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80249c36-b57e-465e-a2f9-960a71845958,15.0,3.0,21.0,12.0,3.0,154.875,3.0,1.0,0.0,11.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,639c0e15-b0d8-424d-a5f7-5791d8d4050a,29.0,4.0,18.0,21.0,3.0,368.19,5.0,1.0,1.0,13.0,8.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,dd77cedf-6c7f-4ff2-8628-0daaef4938b2,18.0,4.0,19.0,14.0,3.0,216.708,5.0,2.0,0.0,11.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,028627f9-cd82-472d-86f7-927c0b1ad9f0,14.0,2.0,16.0,14.0,3.0,178.048,1.0,0.0,0.0,8.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,b7d713aa-05db-4abe-a46d-fe131928394f,15.0,10.0,18.0,14.0,3.0,202.65,1.0,0.0,1.0,13.0,7.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,27d24c05-e803-43af-8059-39a7fe3e304f,18.0,3.0,18.0,30.0,3.0,248.19,7.0,5.0,0.0,8.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9974047c-f682-47bd-affd-215733e92bb1,16.0,6.0,19.0,12.0,3.0,222.5,8.0,3.0,1.0,13.0,9.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,629f1293-1a86-4d91-9a72-d6225b8da783,16.0,4.0,11.0,14.0,3.0,317.0,4.0,3.0,2.0,13.0,2.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0fad51a7-f330-4fc9-a7f4-88d9a2daff6d,16.0,5.0,13.0,12.0,3.0,187.545,3.0,1.0,1.0,13.0,9.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,fd93f971-1833-4eae-8a7c-ab70f417eea7,14.0,13.0,20.0,11.0,3.0,193.292,0.0,1.0,0.0,11.0,13.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9ad46b8c-3035-4e06-a0f1-e45bacb75f72,15.0,3.0,17.0,14.0,3.0,226.25,0.0,3.0,0.0,7.0,13.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,e8a75bf6-b2fb-4bb1-b2e8-8b91b615b0b2,25.0,7.0,28.0,25.0,3.0,263.633,6.0,9.0,0.0,15.0,15.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2679d83f-4fcf-4665-b132-97c88a0396b1,12.0,3.0,18.0,12.0,3.0,180.05,4.0,6.0,1.0,13.0,7.0,1.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,830582cd-5fec-497c-ac68-bacbdb268c4f,18.0,1.0,12.0,7.0,3.0,253.947,3.0,0.0,2.0,13.0,6.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,a385a934-6df9-4a4a-bec0-c4d988253e47,26.0,8.0,15.0,22.0,3.0,285.75,3.0,1.0,3.0,13.0,11.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4bd80eee-0b47-416e-a2c9-559fe05cfe8a,35.0,5.0,19.0,34.0,3.0,403.346,9.0,5.0,4.0,14.0,12.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ee0003fa-24e2-449a-aba8-376509d32b92,14.0,7.0,16.0,16.0,3.0,201.857,6.0,5.0,5.0,13.0,8.0,1.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,40b11812-9986-41bd-9368-2186b7881401,23.0,3.0,15.0,15.0,3.0,258.417,2.0,0.0,1.0,13.0,11.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,97d89923-f501-4d01-95dd-53b9fcc85e38,14.0,4.0,17.0,12.0,3.0,231.5,6.0,1.0,0.0,7.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,47735504-1500-4c2b-ad6d-59a8ac0c25aa,13.0,4.0,16.0,4.0,3.0,193.4,2.0,4.0,0.0,7.0,13.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82f1ba8a-e4da-44c1-bc52-47cb31e63cb5,10.0,3.0,8.0,8.0,3.0,194.462,2.0,0.0,1.0,13.0,0.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9563313e-8fbf-4652-97d5-3f8602a9ba81,16.0,15.0,10.0,14.0,3.0,235.474,0.0,0.0,1.0,13.0,6.0,1.0,2.0,2.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,f8a76852-5648-4dee-b603-e251c72eb8b4,24.0,6.0,21.0,20.0,3.0,263.846,2.0,4.0,0.0,12.0,14.0,1.0,1.0,3.0
